iteration,environment_steps,eval_episode_reward,train_episode_reward
109,7920000,,2539.5645602347176
110,7920000,2587.7144428164593,
111,8000000,,2613.434582858523
112,8080000,,2628.4851732006737
113,8160000,,2631.3792953369807
114,8240000,,2621.0332954884025
115,8320000,,2621.3726314967594
116,8400000,,2533.7950043048077
117,8480000,,2686.1261900355207
118,8560000,,2655.6336369114265
119,8640000,,2610.6857079342567
120,8640000,2566.886263566731,
121,8720000,,2634.3254942317976
122,8800000,,2611.030348970934
123,8880000,,2620.552817780441
124,8960000,,2584.487130569241
125,9040000,,2642.5739637380443
126,9120000,,2527.193173965865
127,9200000,,2641.975204280221
128,9280000,,2671.524354909223
129,9360000,,2643.398866630819
130,9360000,2556.509457566248,
131,9440000,,2613.506500837248
132,9520000,,2572.963689904798
133,9600000,,2593.5780051148795
134,9680000,,2583.2556870785193
135,9760000,,2662.9836721936394
136,9840000,,2552.8216795181875
137,9920000,,2653.228589700182
138,10000000,,2609.912321857703
139,10080000,,2596.5785688943674
140,10080000,2561.9617999489187,
141,10160000,,2641.9214503062603
142,10240000,,2653.0150079466794
143,10320000,,2617.1356955974607
144,10400000,,2676.537290085319
145,10480000,,2661.0641037006067
146,10560000,,2672.066115646172
147,10640000,,2625.4077936843
148,10720000,,2537.5365960967533
149,10800000,,2625.7028992443547
150,10800000,2591.8990032082884,
151,10880000,,2680.2781866203995
152,10960000,,2674.128406918103
153,11040000,,2618.223376279069
154,11120000,,2647.273281437067
155,11200000,,2689.330177679663
156,11280000,,2636.406880311033
157,11360000,,2652.655144354731
158,11440000,,2659.190185517924
159,11520000,,2708.2204398192443
160,11520000,2615.232112875666,
161,11600000,,2679.6563417170114
162,11680000,,2660.37405268012
163,11760000,,2685.111885971231
164,11840000,,2643.343741109805
165,11920000,,2644.9111718762774
166,12000000,,2635.5703394776756
167,12080000,,2622.2297452712937
168,12160000,,2619.5083791710576
169,12240000,,2642.4772376807205
170,12240000,2561.544512200756,
171,12320000,,2645.315482950331
172,12400000,,2659.767873674699
173,12480000,,2621.2341264459687
174,12560000,,2619.7494584323667
175,12640000,,2663.4074369982773
176,12720000,,2650.485916875732
177,12800000,,2658.1704047208837
178,12880000,,2583.547091583086
179,12960000,,2637.189674401744
180,12960000,2568.7257219214493,
181,13040000,,2682.4880387348567
182,13120000,,2654.387584863647
183,13200000,,2633.3300621503336
184,13280000,,2632.307429283674
185,13360000,,2640.963890300627
186,13440000,,2589.0951115622825
187,13520000,,2629.4727225234415
188,13600000,,2604.1617884322677
189,13680000,,2641.372044970916
190,13680000,2553.7892848329307,
191,13760000,,2657.8725271771686
192,13840000,,2610.112446615232
193,13920000,,2645.205523040295
194,14000000,,2646.7703809891473
195,14080000,,2636.0431007424613
196,14160000,,2681.1012762400014
197,14240000,,2674.349474683571
198,14320000,,2663.924980828316
199,14400000,,2656.2176397461603
200,14400000,2562.59113405866,
201,14480000,,2661.503199462225
202,14560000,,2678.2206857070537
203,14640000,,2636.6532278777527
204,14720000,,2608.8180776473737
205,14800000,,2677.669858354183
206,14880000,,2617.549642769801
207,14960000,,2632.120991933784
208,15040000,,2676.031987723223
209,15120000,,2672.1482376456306
210,15120000,2593.771082977637,
211,15200000,,2627.0117673416516
212,15280000,,2660.2753995125786
213,15360000,,2635.4485534498363
214,15440000,,2616.4238699199495
215,15520000,,2669.5055271920364
216,15600000,,2655.082394297425
217,15680000,,2598.168902293392
218,15760000,,2616.498830051934
219,15840000,,2689.7506499307474
220,15840000,2567.628198987916,
221,15920000,,2646.115859797258
222,16000000,,2646.027314190587
223,16080000,,2647.3410850101964
224,16160000,,2617.5889232270156
225,16240000,,2636.9554792893805
226,16320000,,2679.7375068140973
227,16400000,,2671.7428972576863
228,16480000,,2611.1108078859434
229,16560000,,2677.5132671639876
230,16560000,2566.991071647744,
231,16640000,,2631.361810740682
232,16720000,,2621.059489762677
233,16800000,,2633.1592460293973
234,16880000,,2686.3735057045005
235,16960000,,2638.138613527798
236,17040000,,2603.9719176558747
237,17120000,,2635.8909146782653
238,17200000,,2670.3612747431102
239,17280000,,2678.033676332059
240,17280000,2556.542961194288,
241,17360000,,2586.8275310732365
242,17440000,,2604.917126858806
243,17520000,,2625.5765810746166
244,17600000,,2599.3022159186007
245,17680000,,2636.3930397986724
246,17760000,,2661.421371480784
247,17840000,,2683.175378371777
248,17920000,,2668.2930978571726
249,18000000,,2648.691526788599
250,18000000,2576.161518952686,
251,18080000,,2665.960080134793
252,18160000,,2612.5782916781677
253,18240000,,2666.3830361195683
254,18320000,,2630.3751396311263
255,18400000,,2655.708045869728
256,18480000,,2639.4372332408266
257,18560000,,2654.2158856163323
258,18640000,,2642.284556047134
259,18720000,,2663.3823679756547
260,18720000,2589.057237825804,
261,18800000,,2623.8300565004524
262,18880000,,2635.3969163757592
263,18960000,,2681.8625067252215
264,19040000,,2670.0902960949543
265,19120000,,2696.7219335728455
266,19200000,,2676.1278976906206
267,19280000,,2698.2109741770487
268,19360000,,2680.4715609190453
269,19440000,,2679.805069239149
270,19440000,2596.0014448593233,
271,19520000,,2736.8388967369797
272,19600000,,2722.7089321648605
273,19680000,,2713.8477853963877
274,19760000,,2701.9430191440865
275,19840000,,2713.5527024844496
276,19920000,,2649.9531348189425
277,20000000,,2654.1622702939944
278,20080000,,2706.084999923336
279,20160000,,2679.069875990272
280,20160000,2593.350893412682,
281,20240000,,2696.6354394091904
282,20320000,,2696.6467906344956
283,20400000,,2714.6536606531904
284,20480000,,2700.479949254916
285,20560000,,2722.9930874145857
286,20640000,,2716.242719811712
287,20720000,,2757.790974695549
288,20800000,,2756.37494323698
289,20880000,,2763.4381432945747
290,20880000,2656.155144381336,
291,20960000,,2744.5350303426094
292,21040000,,2755.143546007966
293,21120000,,2732.6524014847496
294,21200000,,2753.095333587036
295,21280000,,2737.9960329313476
296,21360000,,2708.7566146304316
297,21440000,,2754.8129646174234
298,21520000,,2773.557003029031
299,21600000,,2739.9766728479717
300,21600000,2685.4202078380695,
301,21680000,,2737.7904793157795
302,21760000,,2747.822193009078
303,21840000,,2794.966475507393
304,21920000,,2813.629555226048
305,22000000,,2790.1970477326154
306,22080000,,2828.458036523085
307,22160000,,2792.5496635790905
308,22240000,,2808.542956597576
309,22320000,,2772.1383610509047
310,22320000,2749.7443607361793,
311,22400000,,2823.3439770467476
312,22480000,,2740.8683822764724
313,22560000,,2712.7546824579817
314,22640000,,2723.8896630327645
315,22720000,,2771.643626083246
316,22800000,,2676.972115334762
317,22880000,,2748.474561202338
318,22960000,,2666.539214744712
319,23040000,,2544.00071718829
320,23040000,2813.08937356736,
321,23120000,,2742.0831079577506
322,23200000,,2729.405407131581
323,23280000,,2653.59059442174
324,23360000,,2714.3443333544983
325,23440000,,2733.5939241313395
326,23520000,,2698.0138625077393
327,23600000,,2565.5490406255276
328,23680000,,2599.3735818287473
329,23760000,,2584.5174840378913
330,23760000,2851.8328230194275,
331,23840000,,2662.1262181247403
332,23920000,,2839.1142312024526
333,24000000,,2695.242286329601
334,24080000,,2797.028393255643
335,24160000,,2760.496383626543
336,24240000,,2730.7265364042223
337,24320000,,2802.169237268286
338,24400000,,2738.4648676470943
339,24480000,,2818.8953737453867
340,24480000,2937.096349332415,
341,24560000,,2814.8267876711325
342,24640000,,2838.3823743427038
343,24720000,,2740.3087655941426
344,24800000,,2793.2088368204745
345,24880000,,2935.4076206111395
346,24960000,,2914.9378916487544
347,25040000,,2987.7103547767765
348,25120000,,2833.728157365106
349,25200000,,2852.172794391143
350,25200000,2938.462718800338,
351,25280000,,2902.641679617899
352,25360000,,2812.2307753936816
353,25440000,,2942.7260171897733
354,25520000,,2963.842265886399
355,25600000,,2861.420054633148
356,25680000,,2819.172072789869
357,25760000,,2865.33266106
358,25840000,,2904.2042352618123
359,25920000,,2903.568088383891
360,25920000,2914.9969602514016,
361,26000000,,2941.47353320177
362,26080000,,2968.1011425695897
363,26160000,,2924.711296268062
364,26240000,,2882.6269526409224
365,26320000,,2932.7702284381635
366,26400000,,2949.4278707528474
367,26480000,,2968.1655612743384
368,26560000,,2962.5740168467173
369,26640000,,2951.4148807432107
370,26640000,2907.184801587099,
371,26720000,,2966.198595002515
372,26800000,,2892.804979187476
373,26880000,,2938.0053025099046
374,26960000,,2911.394784004714
375,27040000,,2936.438770702467
376,27120000,,2922.9362410547587
377,27200000,,2888.201148124674
378,27280000,,2920.5038457694354
379,27360000,,2974.405595497256
380,27360000,2933.064794407814,
381,27440000,,2956.7699608382254
382,27520000,,2942.209180912531
383,27600000,,2863.5736048243766
384,27680000,,2989.3959375450995
385,27760000,,2908.783643855964
386,27840000,,2952.473668220584
387,27920000,,2810.664124699855
388,28000000,,2975.285953062839
389,28080000,,2861.258062026123
390,28080000,2934.788457343036,
391,28160000,,2983.6027709169466
392,28240000,,2878.2526687547625
393,28320000,,2930.928632522514
394,28400000,,2965.1490414338314
395,28480000,,2913.7508475677446
396,28560000,,2903.2600899451236
397,28640000,,2933.3385060812134
398,28720000,,2948.400468951129
399,28800000,,2923.244657314343
400,28800000,2924.4345965975763,
401,28880000,,2963.651596512147
402,28960000,,2956.1825869055333
403,29040000,,2923.5718612176092
404,29120000,,2948.585878330287
405,29200000,,2923.394697323661
406,29280000,,2978.8093302331386
407,29360000,,2944.919685446854
408,29440000,,2925.074644429513
409,29520000,,2937.7790123892
410,29520000,2921.251498735014,
411,29600000,,2929.5884513268197
412,29680000,,2959.3690545062773
413,29760000,,2952.255092142009
414,29840000,,2924.258174685458
415,29920000,,2946.5825443176914
416,30000000,,2872.6557122022446
417,30080000,,2954.806532533478
418,30160000,,2958.084554153734
419,30240000,,2973.226756041087
420,30240000,2910.3081942430017,
421,30320000,,2938.4098288089854
422,30400000,,2965.077308850745
423,30480000,,2969.4293979067625
424,30560000,,2961.8815849428297
425,30640000,,2971.859061921527
426,30720000,,2904.6321383988693
427,30800000,,2908.6524155978896
428,30880000,,2944.409530621519
429,30960000,,2919.620319903346
430,30960000,2936.053307531064,
431,31040000,,2929.6011063224423
432,31120000,,2955.531051847544
433,31200000,,2896.300183732922
434,31280000,,2946.218424451574
435,31360000,,2972.4621061908006
436,31440000,,2950.864024789202
437,31520000,,2955.550700362206
438,31600000,,2882.526299658232
439,31680000,,2926.401605772989
440,31680000,2958.3090310763137,
441,31760000,,2893.773926434411
442,31840000,,2987.8209302484343
443,31920000,,2939.7180363779544
444,32000000,,2931.813098940769
445,32080000,,2914.712658602726
446,32160000,,2925.743401143368
447,32240000,,2844.250815591332
448,32320000,,2976.0284288141975
449,32400000,,2944.6993376263918
450,32400000,2935.2171709334066,
451,32480000,,2963.269036687353
452,32560000,,2990.7265259082783
453,32640000,,2976.372725199618
454,32720000,,2954.45708592031
455,32800000,,2959.584371500585
456,32880000,,2952.473200952098
457,32960000,,2848.2749733285896
458,33040000,,2979.4398895890636
459,33120000,,2912.4334550109456
460,33120000,2949.487201474046,
461,33200000,,2919.5632714822923
462,33280000,,2904.1260051665895
463,33360000,,2975.3567942386735
464,33440000,,2876.4134802280623
465,33520000,,2932.316172568754
466,33600000,,2955.7120559466125
467,33680000,,2951.7690527448794
468,33760000,,2982.625460200595
469,33840000,,2891.4954221594517
470,33840000,2955.7842502771114,
471,33920000,,2873.6762355276437
472,34000000,,2965.8297175631324
473,34080000,,2962.3554111419417
474,34160000,,2914.079523665203
475,34240000,,2974.322646061628
476,34320000,,2898.247140020757
477,34400000,,3001.488054725419
478,34480000,,2932.9805068705223
479,34560000,,2981.978489515563
480,34560000,2932.785835577924,
481,34640000,,2870.057616617306
482,34720000,,2925.4138867457777
483,34800000,,2949.260265182448
484,34880000,,2924.110575471349
485,34960000,,2966.188979768568
486,35040000,,2916.025441795677
487,35120000,,2852.930376107212
488,35200000,,2945.7160194524636
489,35280000,,2930.443911533765
490,35280000,2928.8706312836293,
491,35360000,,2915.8429893682523
492,35440000,,2938.0832878226593
493,35520000,,2938.6970328859597
494,35600000,,2912.8602100175085
495,35680000,,2953.5856023281085
496,35760000,,2938.9785473936795
497,35840000,,2928.603940074519
498,35920000,,2947.438795331622
499,36000000,,2893.547026102309
500,36000000,2932.6670658034504,
501,36080000,,2928.406881856088
502,36160000,,2936.588295906987
503,36240000,,2920.42378405831
504,36320000,,2954.1759542237673
505,36400000,,2972.423230529327
506,36480000,,2929.5900521547283
507,36560000,,2949.0234297455
508,36640000,,2883.450488253777
509,36720000,,2971.430322423661
510,36720000,2937.9533358535723,
511,36800000,,2957.8313885751613
512,36880000,,2939.995015778594
513,36960000,,2978.722305443785
514,37040000,,2968.0823044467033
515,37120000,,2903.823291991669
516,37200000,,2965.8159643250865
517,37280000,,2954.2973581391752
518,37360000,,2953.997944799873
519,37440000,,2886.6129401998874
520,37440000,2924.48605018875,
521,37520000,,2972.2508067246586
522,37600000,,2918.6584972739734
523,37680000,,2965.0798341108093
524,37760000,,2937.4916147414647
525,37840000,,2929.7338922618515
526,37920000,,2956.7187586826594
527,38000000,,2951.4650985326502
528,38080000,,2951.8323427133682
529,38160000,,2928.6534526996766
530,38160000,2911.146478502742,
531,38240000,,2916.717286594819
532,38320000,,2860.3031103002327
533,38400000,,2919.4181284690094
534,38480000,,2890.9875944222276
535,38560000,,2912.990300221424
536,38640000,,2909.1648967750275
537,38720000,,2904.6772270642077
538,38800000,,2912.8273924088417
539,38880000,,2837.290608289261
540,38880000,2881.5697930382566,
541,38960000,,2937.6659030890783
542,39040000,,2909.631555714949
543,39120000,,2887.569521720697
544,39200000,,2879.4597703202903
545,39280000,,2907.155823868583
546,39360000,,2908.3465390048927
547,39440000,,2893.595098453122
548,39520000,,2838.349256300044
549,39600000,,2924.5698765440493
550,39600000,2863.8313585152073,
551,39680000,,2875.28385361621
552,39760000,,2852.580352894592
553,39840000,,2920.4816747360205
554,39920000,,2919.443523384887
555,40000000,,2875.3811666360225
556,40080000,,2829.527619130855
557,40160000,,2879.02241910181
558,40240000,,2897.361759604052
559,40320000,,2902.1973164417427
560,40320000,2833.5709947780697,
561,40400000,,2907.7276851295383
562,40480000,,2876.0730201469573
563,40560000,,2852.8081091941776
564,40640000,,2894.3669673871973
565,40720000,,2858.0098567059304
566,40800000,,2852.565811807646
567,40880000,,2850.7289934125174
568,40960000,,2853.4584086083996
569,41040000,,2800.3841521959134
570,41040000,2850.558805185972,
571,41120000,,2879.8927181527883
572,41200000,,2864.9358298516677
573,41280000,,2846.746462165431
574,41360000,,2843.16917137488
575,41440000,,2830.254043123022
576,41520000,,2802.3925555765513
577,41600000,,2844.2501525127022
578,41680000,,2752.764646123643
579,41760000,,2813.4766930851674
580,41760000,2773.155963184695,
581,41840000,,2790.2923012278025
582,41920000,,2805.2186832602433
583,42000000,,2842.4732403565386
584,42080000,,2647.843542599108
585,42160000,,2777.578417261024
586,42240000,,2795.5278056037255
587,42320000,,2749.1808241473027
588,42400000,,2785.8553047676746
589,42480000,,2764.4176385694027
590,42480000,2674.3272005742997,
591,42560000,,2746.4327510861767
592,42640000,,2666.181682436869
593,42720000,,2737.3352730831343
594,42800000,,2703.161116188719
595,42880000,,2709.3387152885807
596,42960000,,2721.480258044861
597,43040000,,2711.81099287982
598,43120000,,2684.170733201768
599,43200000,,2696.8040146849967
600,43200000,2562.995428243502,
601,43280000,,2665.6145183507797
602,43360000,,2656.717868988245
603,43440000,,2652.6617841334914
604,43520000,,2689.164656113587
605,43600000,,2703.68971168549
606,43680000,,2677.8153194003626
607,43760000,,2614.3613630199643
608,43840000,,2695.6321982932122
609,43920000,,2664.378584712534
610,43920000,2612.5262810732947,
611,44000000,,2653.0792077544074
612,44080000,,2630.939806574475
613,44160000,,2648.4946910959197
614,44240000,,2611.4215237705653
615,44320000,,2660.7572296465664
616,44400000,,2652.709926693
617,44480000,,2693.833168755547
618,44560000,,2686.9257538505303
619,44640000,,2618.1741705491763
620,44640000,2533.441489756517,
621,44720000,,2603.568849504646
622,44800000,,2639.2350277403643
623,44880000,,2700.553070866186
624,44960000,,2676.2023460948562
625,45040000,,2695.809531708222
626,45120000,,2657.0178401528133
627,45200000,,2692.8588085926294
628,45280000,,2648.5190387675716
629,45360000,,2680.8491620513655
630,45360000,2482.907097179909,
631,45440000,,2644.2585647555693
632,45520000,,2653.4877788134877
633,45600000,,2667.885242118826
634,45680000,,2608.8346795518237
635,45760000,,2600.993121831554
636,45840000,,2652.093567578063
637,45920000,,2625.207709910842
638,46000000,,2661.0576697138586
639,46080000,,2659.1028600151703
640,46080000,2500.0289060854134,
641,46160000,,2610.311584239737
642,46240000,,2634.9827903575806
643,46320000,,2604.89114912549
644,46400000,,2614.548461875091
645,46480000,,2619.0614444909334
646,46560000,,2576.8865192289472
647,46640000,,2622.3909485240442
648,46720000,,2618.714873368127
649,46800000,,2560.2371930488607
650,46800000,2468.8721999479017,
651,46880000,,2591.654649831924
652,46960000,,2574.2133748222327
653,47040000,,2567.2805697997337
654,47120000,,2564.7947830712524
655,47200000,,2532.006537723925
656,47280000,,2601.472626108803
657,47360000,,2600.09846778009
658,47440000,,2558.9579985574014
659,47520000,,2500.7290921301737
660,47520000,2416.981674544425,
661,47600000,,2588.8242438461075
662,47680000,,2501.8972295085273
663,47760000,,2541.274742316793
664,47840000,,2609.664317783806
665,47920000,,2551.550928672965
666,48000000,,2552.9860828601336
667,48080000,,2578.264463949515
668,48160000,,2545.882467987944
669,48240000,,2541.4802207763137
670,48240000,2389.9605607290164,
671,48320000,,2540.980592306438
672,48400000,,2588.251577126081
673,48480000,,2537.3980006660004
674,48560000,,2562.609636298293
675,48640000,,2515.8058412989626
676,48720000,,2540.640373722566
677,48800000,,2542.758685243006
678,48880000,,2525.5910728484473
679,48960000,,2466.2673307422792
680,48960000,2464.9160480310193,
681,49040000,,2539.1308514891675
682,49120000,,2583.772856230945
683,49200000,,2568.073420394691
684,49280000,,2571.4921398933584
685,49360000,,2515.522856059562
686,49440000,,2506.792455455417
687,49520000,,2524.8201490345486
688,49600000,,2568.3789722297615
689,49680000,,2550.2049345943115
690,49680000,2483.693426336994,
691,49760000,,2568.2302429720758
692,49840000,,2552.7099496341357
693,49920000,,2518.579697091973
694,50000000,,2560.2342513863755
695,50080000,,2553.973098278792
696,50160000,,2517.5063009944715
697,50240000,,2544.90233475429
698,50320000,,2461.3357386024245
699,50400000,,2577.6148385012107
700,50400000,2516.7821890057576,
701,50480000,,2515.350617173804
702,50560000,,2493.1806114646906
703,50640000,,2576.6691183202115
704,50720000,,2557.2837070128253
705,50800000,,2555.1588811199867
706,50880000,,2595.887654257792
707,50960000,,2593.1539764960853
708,51040000,,2542.7557120715906
709,51120000,,2593.9223438285844
710,51120000,2448.247543489216,
711,51200000,,2507.399468776514
712,51280000,,2568.0741487278906
713,51360000,,2500.795690991174
714,51440000,,2578.7917543686026
715,51520000,,2577.165681159436
716,51600000,,2577.570246764136
717,51680000,,2543.7567611633567
718,51760000,,2543.4286016722385
719,51840000,,2589.1248514911463
720,51840000,2479.0456892825805,
721,51920000,,2592.4482933232207
722,52000000,,2546.9652085154125
723,52080000,,2638.8523298876676
724,52160000,,2558.9871356878934
725,52240000,,2567.2886213178485
726,52320000,,2496.8096056758145
727,52400000,,2524.8477842219213
728,52480000,,2516.413449399934
729,52560000,,2569.6178122290157
730,52560000,2486.5269074178277,
731,52640000,,2548.444503481104
732,52720000,,2559.0220459257553
733,52800000,,2536.154741388689
734,52880000,,2557.6132324209025
735,52960000,,2585.4659503394028
736,53040000,,2460.390927972992
737,53120000,,2560.365891237616
738,53200000,,2505.353450419311
739,53280000,,2509.5205334206094
740,53280000,2496.2367918424343,
741,53360000,,2560.7840470614683
742,53440000,,2519.3294830361574
743,53520000,,2494.8984416776075
744,53600000,,2521.668181909289
745,53680000,,2555.4517493054245
746,53760000,,2518.119799696729
747,53840000,,2519.635269389426
748,53920000,,2530.157744941069
749,54000000,,2505.85566097208
750,54000000,2469.790421174747,
751,54080000,,2538.897094572835
752,54160000,,2496.57626908166
753,54240000,,2521.7903378497185
754,54320000,,2544.0070179603435
755,54400000,,2530.615990888275
756,54480000,,2557.2357949785414
757,54560000,,2518.118264222452
758,54640000,,2526.169742090643
759,54720000,,2555.409643072471
760,54720000,2471.2027854124076,
761,54800000,,2567.012109380757
762,54880000,,2574.4603876994793
763,54960000,,2513.471419691927
764,55040000,,2597.636189915841
765,55120000,,2535.0490871851043
766,55200000,,2559.7078543213406
767,55280000,,2554.010530003257
768,55360000,,2563.0341560077186
769,55440000,,2607.7004147192147
770,55440000,2540.365375077335,
771,55520000,,2636.1337151684324
772,55600000,,2614.2595533194467
773,55680000,,2582.650494686909
774,55760000,,2590.1691269598964
775,55840000,,2585.374224565551
776,55920000,,2597.1577693763143
777,56000000,,2570.3991934786945
778,56080000,,2603.621767793354
779,56160000,,2625.787593411721
780,56160000,2561.8752802864656,
781,56240000,,2600.4167657662338
782,56320000,,2581.5537604651663
783,56400000,,2630.2014817413706
784,56480000,,2628.3652042265976
785,56560000,,2622.1995093506657
786,56640000,,2624.554267729969
787,56720000,,2643.3033940599316
788,56800000,,2602.747841641444
789,56880000,,2602.4329428586234
790,56880000,2574.3746515010034,
791,56960000,,2620.4376018790927
792,57040000,,2660.736758326443
793,57120000,,2666.558517011852
794,57200000,,2636.6317963376882
795,57280000,,2652.7338702901543
796,57360000,,2649.002333085471
797,57440000,,2605.158753049072
798,57520000,,2640.6348882720295
799,57600000,,2628.288301149975
800,57600000,2515.434402414964,
801,57680000,,2612.581686945688
802,57760000,,2649.092285150465
803,57840000,,2657.2935897811135
804,57920000,,2647.003912234032
805,58000000,,2630.845528004172
806,58080000,,2670.1610741638433
807,58160000,,2666.2602027295443
808,58240000,,2645.630483506816
809,58320000,,2671.7637371717665
810,58320000,2605.4324553759484,
811,58400000,,2694.5704616817125
812,58480000,,2702.7184912298903
813,58560000,,2694.221934344491
814,58640000,,2659.8243920144437
815,58720000,,2698.7185145504272
816,58800000,,2668.880649381478
817,58880000,,2657.9910310729224
818,58960000,,2711.3780071486267
819,59040000,,2744.097321356787
820,59040000,2643.7371345166025,
821,59120000,,2670.998806241124
822,59200000,,2728.9581758036365
823,59280000,,2733.813800411094
824,59360000,,2767.171683632048
825,59440000,,2705.645474356339
826,59520000,,2786.832602741073
827,59600000,,2769.670447738403
828,59680000,,2730.5046466972335
829,59760000,,2709.670334574506
830,59760000,2720.3576285729587,
831,59840000,,2772.600685421314
832,59920000,,2714.6479055953414
833,60000000,,2812.5061517072636
834,60080000,,2743.3932872638293
835,60160000,,2821.6840916923584
836,60240000,,2721.8206186996204
837,60320000,,2753.4101646639892
838,60400000,,2623.7141415157985
839,60480000,,2763.3929916115353
840,60480000,2817.4735188025757,
841,60560000,,2775.8763015829622
842,60640000,,2811.356730626297
843,60720000,,2717.449041428309
844,60800000,,2702.501069454802
845,60880000,,2675.8161771109303
846,60960000,,2722.911926754426
847,61040000,,2769.5939604605974
848,61120000,,2580.6294066313017
849,61200000,,2596.092299582772
850,61200000,2759.633131407153,
851,61280000,,2643.788655041844
852,61360000,,2707.9207726362833
853,61440000,,2762.0845305534144
854,61520000,,2833.9981332000993
855,61600000,,2702.298472934086
856,61680000,,2613.288628136454
857,61760000,,2723.1290881355244
858,61840000,,2755.315967840426
859,61920000,,2604.9929926710124
860,61920000,2799.6484278846415,
861,62000000,,2596.3696128941097
862,62080000,,2618.686442336483
863,62160000,,2541.875427665521
864,62240000,,2815.740814451905
865,62320000,,2726.4180769616023
866,62400000,,2622.8655187401328
867,62480000,,2691.7183337696065
868,62560000,,2831.0593666750215
869,62640000,,2667.3559100356715
870,62640000,2925.0389071686495,
871,62720000,,2725.5001023335894
872,62800000,,2798.04956527189
873,62880000,,2750.4420057654274
874,62960000,,2832.964082123943
875,63040000,,2795.108742062125
876,63120000,,2898.7158558123797
877,63200000,,2950.802275243601
878,63280000,,2938.1478527330423
879,63360000,,2890.984444695288
880,63360000,2894.534498021406,
881,63440000,,2738.019145378188
882,63520000,,2867.6537163250778
883,63600000,,2934.6458334870263
884,63680000,,2698.6214611001506
885,63760000,,2815.972531594754
886,63840000,,2879.980900367788
887,63920000,,2922.261990363808
888,64000000,,2900.9689092531326
889,64080000,,2852.1272369753674
890,64080000,2953.146119425771,
891,64160000,,2960.6913305103235
892,64240000,,2871.517859807758
893,64320000,,2776.0921733267214
894,64400000,,2756.066095856086
895,64480000,,2721.449464198015
896,64560000,,2881.536314294374
