iteration,environment_steps,eval_episode_reward,train_episode_reward
898,64720000,,3688.021670593323
899,64800000,,3753.5782846866446
900,64800000,3870.6033482045505,
901,64880000,,3820.007259890677
902,64960000,,3813.133945989209
903,65040000,,3799.4174527475466
904,65120000,,3835.264316900451
905,65200000,,3989.4393569992862
906,65280000,,3875.370594587652
907,65360000,,3733.640301495303
908,65440000,,3805.3538372024186
909,65520000,,3865.953526610162
910,65520000,3938.1502287655894,
911,65600000,,3840.3813076325036
912,65680000,,3906.1236150337763
913,65760000,,3743.1752609587584
914,65840000,,3902.302751631785
915,65920000,,3754.126253070656
916,66000000,,3800.877696059487
917,66080000,,3832.4482026546316
918,66160000,,3771.5255324831737
919,66240000,,3672.6822730888066
920,66240000,3913.7069343682947,
921,66320000,,3824.7862461321797
922,66400000,,3948.3745000048148
923,66480000,,3863.425465231708
924,66560000,,3780.5899882684375
925,66640000,,3795.985457632308
926,66720000,,3887.06376098609
927,66800000,,3796.5509016124875
928,66880000,,3751.255135495758
929,66960000,,3670.0734565682847
930,66960000,3909.369460562346,
931,67040000,,3805.6497267223167
932,67120000,,3934.4577544003164
933,67200000,,3746.642705242034
934,67280000,,3962.6362265618077
935,67360000,,3792.396717213927
936,67440000,,3644.561478655723
937,67520000,,3690.581039891479
938,67600000,,3897.9784677090506
939,67680000,,3839.738619342189
940,67680000,3937.8477995521944,
941,67760000,,3927.646498399008
942,67840000,,3831.9215511500647
943,67920000,,3835.801079194915
944,68000000,,3756.247010846034
945,68080000,,3825.9758885290244
946,68160000,,3824.7914586602024
947,68240000,,3826.76874794897
948,68320000,,3737.14211778693
949,68400000,,3787.98825205487
950,68400000,3921.2191639196926,
951,68480000,,3846.135470874652
952,68560000,,3795.568589949808
953,68640000,,3731.7252932147453
954,68720000,,3792.3941706689175
955,68800000,,3775.3518063753186
956,68880000,,3682.2908380287463
957,68960000,,3703.5133578590035
958,69040000,,3621.7159566393757
959,69120000,,3857.3836878241755
960,69120000,3964.247498005335,
961,69200000,,3781.9847166559716
962,69280000,,3877.547973937836
963,69360000,,3886.5386317331227
964,69440000,,3870.6210846863755
965,69520000,,3864.5185411272846
966,69600000,,3749.1224886268296
967,69680000,,3793.0111770950366
968,69760000,,3732.6222674429723
969,69840000,,3846.2977509121697
970,69840000,3979.244093043152,
971,69920000,,3735.5656055444415
972,70000000,,3960.1579669815633
973,70080000,,3769.7695629463533
974,70160000,,3909.3026532656468
975,70240000,,3796.101334729314
976,70320000,,3971.4408775305615
977,70400000,,3848.3851203505947
978,70480000,,3577.533442768032
979,70560000,,3813.6070008553725
980,70560000,3946.791997574118,
981,70640000,,3849.24247837971
982,70720000,,3829.790075082583
983,70800000,,3905.2800417786875
984,70880000,,3782.240056129899
985,70960000,,3908.467158034226
986,71040000,,3976.349090078598
987,71120000,,3842.680904896964
988,71200000,,3623.6767324238017
989,71280000,,3868.0587553921287
990,71280000,3943.77793363189,
991,71360000,,3959.7941949974384
992,71440000,,3919.1455145547243
993,71520000,,3878.9820927473947
994,71600000,,3935.7179668137414
995,71680000,,3929.4774371652147
996,71760000,,3873.314368162072
997,71840000,,3824.6314996124743
998,71920000,,3817.3321740962956
999,72000000,,3750.9145757475862
