iteration,environment_steps,eval_episode_reward,train_episode_reward
187,13520000,,2663.9571698626096
188,13600000,,2622.372723181611
189,13680000,,2634.238302236992
190,13680000,2920.463892437142,
191,13760000,,2733.698074999385
192,13840000,,2697.4795444406914
193,13920000,,2609.673717518663
194,14000000,,2783.811446052846
195,14080000,,2749.013937207231
196,14160000,,2693.2316392433117
197,14240000,,2803.6063964321347
198,14320000,,2761.597315754361
199,14400000,,2681.7962419626256
200,14400000,2910.505812746776,
201,14480000,,2825.1505934075253
202,14560000,,2766.519863450964
203,14640000,,2855.7066281422294
204,14720000,,2842.9377082005867
205,14800000,,2802.879912738537
206,14880000,,2828.184598121109
207,14960000,,2771.8597468378803
208,15040000,,2834.010514917825
209,15120000,,2828.5215220484147
210,15120000,2892.9681786948568,
211,15200000,,2884.3555954209723
212,15280000,,2828.7882152701372
213,15360000,,2878.049209605349
214,15440000,,2840.667900286357
215,15520000,,2817.00987615868
216,15600000,,2838.7586867651344
217,15680000,,2849.600317527526
218,15760000,,2904.9819665178147
219,15840000,,2859.5935954908737
220,15840000,2882.377219492708,
221,15920000,,2836.462288413476
222,16000000,,2890.39031682456
223,16080000,,2904.255638346722
224,16160000,,2860.265842485018
225,16240000,,2830.6286029404755
226,16320000,,2816.0352340316463
227,16400000,,2864.8047088831195
228,16480000,,2897.746440622368
229,16560000,,2874.693751891195
230,16560000,2875.7267846651325,
231,16640000,,2879.323616911113
232,16720000,,2849.6879569536695
233,16800000,,2898.6820831070213
234,16880000,,2854.719376458575
235,16960000,,2842.237875665344
236,17040000,,2883.9870315032726
237,17120000,,2880.086388367751
238,17200000,,2887.12275178129
239,17280000,,2886.3698015669365
240,17280000,2868.21838600128,
241,17360000,,2863.5667551450542
242,17440000,,2894.2113343336373
243,17520000,,2841.7311017353277
244,17600000,,2852.2232856635933
245,17680000,,2841.9608073327663
246,17760000,,2852.664474159157
247,17840000,,2866.8745174165183
248,17920000,,2842.8972570426545
249,18000000,,2879.9949279348293
250,18000000,2858.362261696101,
251,18080000,,2869.3363991735137
252,18160000,,2865.152687825552
253,18240000,,2869.3796984401038
254,18320000,,2818.3601801325267
255,18400000,,2830.8407683123996
256,18480000,,2863.6534493050044
257,18560000,,2850.6212864278887
258,18640000,,2857.806695187714
259,18720000,,2870.812758542173
260,18720000,2842.4069382294806,
261,18800000,,2866.636091255027
262,18880000,,2876.2887006200976
263,18960000,,2849.300515115222
264,19040000,,2860.305422810401
265,19120000,,2835.5702244844824
266,19200000,,2864.7170425670265
267,19280000,,2870.060821218142
268,19360000,,2854.37553022142
269,19440000,,2824.142292147755
270,19440000,2833.0901903805334,
271,19520000,,2856.617062610157
272,19600000,,2858.5868326336818
273,19680000,,2854.3873801064356
274,19760000,,2845.8166989501815
275,19840000,,2855.7027362956183
276,19920000,,2850.433126329429
277,20000000,,2865.4434835069696
278,20080000,,2846.4405500303983
279,20160000,,2846.9979227534473
280,20160000,2828.415520783379,
281,20240000,,2846.3607328908406
282,20320000,,2831.4470978917643
283,20400000,,2847.687684601576
284,20480000,,2825.5062370316546
285,20560000,,2848.2149093316816
286,20640000,,2846.8640404665807
287,20720000,,2846.3264852135703
288,20800000,,2852.0840694370568
289,20880000,,2841.5603543790744
290,20880000,2822.178285673941,
291,20960000,,2847.583041766014
292,21040000,,2839.1905699108324
293,21120000,,2837.2976893360637
294,21200000,,2851.7440364228064
295,21280000,,2828.9489442640283
296,21360000,,2826.691951489116
297,21440000,,2851.735891551214
298,21520000,,2848.394076911044
299,21600000,,2838.6776945431493
300,21600000,2823.2489085303787,
301,21680000,,2844.491685129608
302,21760000,,2838.756542187168
303,21840000,,2827.197617123882
304,21920000,,2844.40810469436
305,22000000,,2838.0284875378343
306,22080000,,2832.629536166542
307,22160000,,2842.4082535954944
308,22240000,,2826.499749713905
309,22320000,,2842.757133711783
310,22320000,2813.5041755969473,
311,22400000,,2841.525883670843
312,22480000,,2838.180606643028
313,22560000,,2830.606667217586
314,22640000,,2837.2155720026753
315,22720000,,2834.2737073037692
316,22800000,,2822.0338263970502
317,22880000,,2822.171486193011
318,22960000,,2835.05111159715
319,23040000,,2827.1051789351645
320,23040000,2809.8717541337965,
321,23120000,,2835.7958017105716
322,23200000,,2825.554187784654
323,23280000,,2830.312228099434
324,23360000,,2823.456943203978
325,23440000,,2819.3390711428647
326,23520000,,2820.4647454337037
327,23600000,,2824.366969515208
328,23680000,,2816.6040258077855
329,23760000,,2825.781571078927
330,23760000,2800.46681524697,
331,23840000,,2814.2821458845137
332,23920000,,2816.7578521977694
333,24000000,,2812.3818517742525
334,24080000,,2807.546529522367
335,24160000,,2801.037080814824
336,24240000,,2792.940770300938
337,24320000,,2799.7147939657902
338,24400000,,2806.8224043584587
339,24480000,,2806.9279694878774
340,24480000,2788.013706913857,
341,24560000,,2805.486715762443
342,24640000,,2804.5575127334437
343,24720000,,2804.507980774043
344,24800000,,2799.7718201127273
345,24880000,,2799.774353261818
346,24960000,,2796.4391669621073
347,25040000,,2793.82006306924
348,25120000,,2792.5162648834335
349,25200000,,2795.5669419918245
350,25200000,2773.341897917175,
351,25280000,,2794.207186566978
352,25360000,,2784.493900782409
353,25440000,,2786.849636856697
354,25520000,,2779.0045020719144
355,25600000,,2782.3140774474914
356,25680000,,2785.8285147268725
357,25760000,,2778.320120398631
358,25840000,,2779.2626366617615
359,25920000,,2757.7333541801904
360,25920000,2763.6299630971894,
361,26000000,,2780.390905558706
362,26080000,,2778.0744004819326
363,26160000,,2771.001819043966
364,26240000,,2770.10161248287
365,26320000,,2772.999243770429
366,26400000,,2768.2040348854475
367,26480000,,2764.7782838461085
368,26560000,,2765.6744325223676
369,26640000,,2759.3160894187904
370,26640000,2751.3047436000716,
371,26720000,,2761.7249614645657
372,26800000,,2756.6547643851727
373,26880000,,2758.894910862876
374,26960000,,2755.616471278434
375,27040000,,2754.9349225457563
376,27120000,,2753.163407538198
377,27200000,,2752.96530835253
378,27280000,,2747.73647563403
379,27360000,,2745.7328722951993
380,27360000,2733.2933206679545,
381,27440000,,2747.782935767763
382,27520000,,2747.0631100257156
383,27600000,,2740.226458473715
384,27680000,,2739.588448319809
385,27760000,,2740.5484484464623
386,27840000,,2741.0157101041596
387,27920000,,2731.859267449386
388,28000000,,2735.0941809666574
389,28080000,,2733.135783322659
390,28080000,2714.254999760683,
391,28160000,,2717.6397696401855
392,28240000,,2725.7178121677584
393,28320000,,2726.718429131
394,28400000,,2727.3532004130843
395,28480000,,2726.1235335632487
396,28560000,,2719.040563230654
397,28640000,,2720.8439110435042
398,28720000,,2711.2309648198766
399,28800000,,2712.7434361362807
400,28800000,2698.8074509353246,
401,28880000,,2712.4260600915322
402,28960000,,2710.536918029452
403,29040000,,2709.5025898812432
404,29120000,,2708.935292256295
405,29200000,,2706.023641243081
406,29280000,,2699.9512275325433
407,29360000,,2698.6325238344743
408,29440000,,2699.783898620483
409,29520000,,2699.3868838431426
410,29520000,2682.75299798589,
411,29600000,,2696.3004911208714
412,29680000,,2689.7254210609535
413,29760000,,2694.636696243034
414,29840000,,2691.927942234322
415,29920000,,2693.1602793258726
416,30000000,,2683.718745512676
417,30080000,,2689.02925675159
418,30160000,,2686.3080369102086
419,30240000,,2682.540101983883
420,30240000,2665.7132371282014,
421,30320000,,2680.9179262833977
422,30400000,,2675.3636793739543
423,30480000,,2679.618316644384
424,30560000,,2677.605424619447
425,30640000,,2673.1466352585812
426,30720000,,2668.3000345176006
427,30800000,,2668.152078317627
428,30880000,,2663.7605416321117
429,30960000,,2663.025994791733
430,30960000,2649.8555241116283,
431,31040000,,2665.6533402079012
432,31120000,,2654.466513817936
433,31200000,,2659.1566468544515
434,31280000,,2654.3299433774564
435,31360000,,2656.210793883171
436,31440000,,2654.0904758820284
437,31520000,,2649.4798213532185
438,31600000,,2653.038574264242
439,31680000,,2645.3202480386353
440,31680000,2630.8371913434376,
441,31760000,,2646.0369748229305
442,31840000,,2646.6202147527056
443,31920000,,2644.658338882408
444,32000000,,2641.1316670152287
445,32080000,,2636.705721026015
446,32160000,,2637.4480413213437
447,32240000,,2633.076225444544
448,32320000,,2632.613171468072
449,32400000,,2628.989921343446
450,32400000,2614.03283195731,
451,32480000,,2629.6108222396797
452,32560000,,2628.2198902305145
453,32640000,,2625.1933525479117
454,32720000,,2627.4101426846933
455,32800000,,2622.9452401541234
456,32880000,,2619.69956883463
457,32960000,,2620.8355348443592
458,33040000,,2620.3326007198707
459,33120000,,2621.645950291092
460,33120000,2602.3613983636874,
461,33200000,,2619.501206929236
462,33280000,,2614.3047315373456
463,33360000,,2611.66908851959
464,33440000,,2605.3357222679138
465,33520000,,2607.34768825614
466,33600000,,2605.8015592823076
467,33680000,,2599.7453125732304
468,33760000,,2605.491907835857
469,33840000,,2600.8091479323093
470,33840000,2587.032203780507,
471,33920000,,2602.4124043461766
472,34000000,,2598.9446220627565
473,34080000,,2594.6502751778144
474,34160000,,2595.855825327531
475,34240000,,2594.59908261158
476,34320000,,2594.182634781792
477,34400000,,2591.1454287845504
478,34480000,,2589.5531782933285
479,34560000,,2591.62441563033
480,34560000,2575.4348934758605,
481,34640000,,2587.721973638688
482,34720000,,2585.2129555247675
483,34800000,,2589.1582640587753
484,34880000,,2583.50215967862
485,34960000,,2583.359437751827
486,35040000,,2583.0482899217545
487,35120000,,2582.616018499123
488,35200000,,2580.6751297242454
489,35280000,,2576.9905836061575
490,35280000,2561.9812097297386,
491,35360000,,2576.257200284473
492,35440000,,2574.906091780946
493,35520000,,2572.47544644525
494,35600000,,2573.1441975771895
495,35680000,,2575.5215681201253
496,35760000,,2578.374879244457
497,35840000,,2574.8917397336177
498,35920000,,2573.298276169697
499,36000000,,2574.066167861726
500,36000000,2559.8150942896964,
501,36080000,,2575.6197335212873
502,36160000,,2578.1634455689937
503,36240000,,2576.4033275077163
504,36320000,,2568.620076614187
505,36400000,,2576.803770152977
506,36480000,,2576.7876428317695
507,36560000,,2575.729789390526
508,36640000,,2577.2330044148985
509,36720000,,2581.907921710008
510,36720000,2565.5798522959694,
511,36800000,,2576.4823745839903
512,36880000,,2582.9630860166344
513,36960000,,2576.917590722197
514,37040000,,2580.308135080758
515,37120000,,2578.7675155747397
516,37200000,,2585.8806632858623
517,37280000,,2586.434365809733
518,37360000,,2588.1316953516975
519,37440000,,2588.9729095062876
520,37440000,2577.3149508703946,
521,37520000,,2589.9766881528776
522,37600000,,2590.978413389733
523,37680000,,2593.5329338734714
524,37760000,,2594.330292601945
525,37840000,,2596.9520673957823
526,37920000,,2599.372199919134
527,38000000,,2597.594090808242
528,38080000,,2603.4178838508706
529,38160000,,2601.57513847509
530,38160000,2596.984396569123,
531,38240000,,2607.751879501764
532,38320000,,2605.227342870249
533,38400000,,2611.1410722521773
534,38480000,,2617.024007363553
535,38560000,,2616.6176860293235
536,38640000,,2617.618379650869
537,38720000,,2619.6554915242623
538,38800000,,2620.1820417147583
539,38880000,,2627.376440904979
540,38880000,2616.354997671547,
541,38960000,,2624.930049335654
542,39040000,,2625.8521558191037
543,39120000,,2630.379723148327
544,39200000,,2634.45987481746
545,39280000,,2634.2011952682515
546,39360000,,2633.5499741213353
547,39440000,,2636.305930418234
548,39520000,,2639.8149110593304
549,39600000,,2648.048582383006
550,39600000,2634.417247064484,
551,39680000,,2638.5486658505715
552,39760000,,2643.1398810007368
553,39840000,,2644.490544733994
554,39920000,,2641.288412462637
555,40000000,,2646.1698021284687
556,40080000,,2645.0963492938263
557,40160000,,2652.4776463819794
558,40240000,,2653.3051586865777
559,40320000,,2657.2295010168864
560,40320000,2646.4677957918116,
561,40400000,,2654.827351892206
562,40480000,,2654.677182469723
563,40560000,,2660.1991864710203
564,40640000,,2662.3072714528744
565,40720000,,2660.795217402111
566,40800000,,2666.368746426154
567,40880000,,2647.8536477898065
568,40960000,,2663.9637084144233
569,41040000,,2667.600578076418
570,41040000,2657.5646445969805,
571,41120000,,2668.810923706597
572,41200000,,2671.8589786307166
573,41280000,,2671.02103988682
574,41360000,,2670.555929080083
575,41440000,,2674.117928843722
576,41520000,,2669.7764508316823
577,41600000,,2670.127229339476
578,41680000,,2676.4860589538416
579,41760000,,2672.6228369410355
580,41760000,2662.5217113736276,
581,41840000,,2673.928324135904
582,41920000,,2675.93753129542
583,42000000,,2671.8706630736124
584,42080000,,2667.7278460630596
585,42160000,,2670.6384511260467
586,42240000,,2665.7714856959255
587,42320000,,2668.698703614957
588,42400000,,2670.038585782
589,42480000,,2672.484711130789
590,42480000,2661.0049718620753,
591,42560000,,2672.3224506431993
592,42640000,,2665.6116333132204
593,42720000,,2670.823692240295
594,42800000,,2659.888669804852
595,42880000,,2662.789002726543
596,42960000,,2664.789107150233
597,43040000,,2659.1181861162404
598,43120000,,2662.9034609900636
599,43200000,,2659.495492861074
600,43200000,2651.363577487674,
601,43280000,,2662.3484726536203
602,43360000,,2659.0716055615612
603,43440000,,2661.695999867353
604,43520000,,2656.0550334513473
605,43600000,,2658.1259366528275
606,43680000,,2658.9781660827352
607,43760000,,2655.5896682712632
608,43840000,,2655.2344925418633
609,43920000,,2657.3330409137
610,43920000,2645.426879389665,
611,44000000,,2653.0327092485336
612,44080000,,2653.7270857146323
613,44160000,,2654.650483216385
614,44240000,,2646.891010185369
615,44320000,,2653.771109233182
616,44400000,,2647.2875627031262
617,44480000,,2651.4609330156786
618,44560000,,2646.336299390857
619,44640000,,2648.0442521463315
620,44640000,2636.462092612338,
621,44720000,,2644.1625949505733
622,44800000,,2645.3985391991055
623,44880000,,2647.3911394218944
624,44960000,,2640.194460303128
625,45040000,,2643.5477720900462
626,45120000,,2641.705729588326
627,45200000,,2641.098744361103
628,45280000,,2641.8084505338984
629,45360000,,2638.6032720827097
630,45360000,2629.163360949213,
631,45440000,,2636.181536662224
632,45520000,,2640.5650802250893
633,45600000,,2636.1764408816152
634,45680000,,2638.449795367489
635,45760000,,2638.0475813640965
636,45840000,,2635.4704777919574
637,45920000,,2635.0767563649097
638,46000000,,2629.875913403672
639,46080000,,2634.3524009313287
640,46080000,2621.7252328561453,
641,46160000,,2631.1554893058287
642,46240000,,2631.7329260369283
643,46320000,,2626.3492136169834
644,46400000,,2634.102628293137
645,46480000,,2626.712312177235
646,46560000,,2630.2647330986983
647,46640000,,2630.9900648419543
648,46720000,,2630.7503261213487
649,46800000,,2631.174519926404
650,46800000,2624.7590094260204,
651,46880000,,2636.1164320257694
652,46960000,,2634.7249904918344
653,47040000,,2633.120437966058
654,47120000,,2637.1324044051426
655,47200000,,2632.8859008112518
656,47280000,,2634.4557944805106
657,47360000,,2635.4185083519283
658,47440000,,2641.3955889815966
659,47520000,,2638.056948126706
660,47520000,2635.8430153404124,
661,47600000,,2640.9360146205872
662,47680000,,2641.0326959858153
663,47760000,,2643.4866579423933
664,47840000,,2644.677874855658
665,47920000,,2646.6387183786537
666,48000000,,2648.3134544698623
667,48080000,,2647.2488136733464
668,48160000,,2649.8246155409674
669,48240000,,2650.319769057488
670,48240000,2646.328656534491,
671,48320000,,2653.17891094074
672,48400000,,2654.26916415076
673,48480000,,2654.4102476911225
674,48560000,,2660.2753535412326
675,48640000,,2660.4093510141965
676,48720000,,2662.163582606011
677,48800000,,2661.5374633669594
678,48880000,,2667.4342016467735
679,48960000,,2669.7163039083753
680,48960000,2663.4001353421604,
681,49040000,,2670.888215173096
682,49120000,,2673.9225701991018
683,49200000,,2672.135880940214
684,49280000,,2675.0134734980916
685,49360000,,2676.4692152391535
686,49440000,,2685.0689730403838
687,49520000,,2682.5136586504195
688,49600000,,2682.355328798161
689,49680000,,2684.71513018008
690,49680000,2677.9306468938403,
691,49760000,,2685.717133876233
692,49840000,,2688.7701518436825
693,49920000,,2694.7193163814673
694,50000000,,2694.286948640923
695,50080000,,2696.1721089255407
696,50160000,,2696.012851878553
697,50240000,,2697.1982839472316
698,50320000,,2699.6541579652244
699,50400000,,2702.525645224171
700,50400000,2697.184103163796,
701,50480000,,2713.2277145517264
702,50560000,,2701.681464032151
703,50640000,,2703.3634972086147
704,50720000,,2704.371859370633
705,50800000,,2709.460051764436
706,50880000,,2709.825333012114
707,50960000,,2708.6316987526584
708,51040000,,2707.265720164252
709,51120000,,2705.600258584166
710,51120000,2701.3322329173634,
711,51200000,,2707.826679482902
712,51280000,,2712.4755726111393
713,51360000,,2710.6818739321216
714,51440000,,2713.735263426357
715,51520000,,2711.92676616639
716,51600000,,2713.498970677569
717,51680000,,2716.452151035247
718,51760000,,2714.308714584724
719,51840000,,2720.051699326856
720,51840000,2705.6419632160496,
721,51920000,,2713.7603465360858
722,52000000,,2722.074474364097
723,52080000,,2717.92835423636
724,52160000,,2719.268305031336
725,52240000,,2715.1902965006934
726,52320000,,2722.844642936683
727,52400000,,2719.469304799044
728,52480000,,2719.5565643425084
729,52560000,,2725.134218872741
730,52560000,2708.7497089371873,
731,52640000,,2720.1765158869093
732,52720000,,2720.8042643158815
733,52800000,,2721.7253285119828
734,52880000,,2723.635119163478
735,52960000,,2718.6911281415014
736,53040000,,2723.1842457538987
737,53120000,,2721.5871861210026
738,53200000,,2722.5940144251504
739,53280000,,2727.0229024359514
740,53280000,2709.3582373552467,
741,53360000,,2682.73980082481
742,53440000,,2722.3864421282574
743,53520000,,2685.3949708043165
744,53600000,,2693.0139531177415
745,53680000,,2716.330401946749
746,53760000,,2719.1319543008153
747,53840000,,2718.8951877077816
748,53920000,,2715.3616225858714
749,54000000,,2716.274611659761
750,54000000,2707.823483673104,
751,54080000,,2682.951703111224
752,54160000,,2719.5733273716933
753,54240000,,2713.9864815200945
754,54320000,,2713.1647030057225
755,54400000,,2717.6814252756735
756,54480000,,2684.8853539074767
757,54560000,,2682.923382357306
758,54640000,,2716.7648159207465
759,54720000,,2710.6469442387843
760,54720000,2703.587888161933,
761,54800000,,2713.410902562794
762,54880000,,2700.3703400316017
763,54960000,,2713.711812441456
764,55040000,,2675.811240051385
765,55120000,,2715.0845883441493
766,55200000,,2711.829532241149
767,55280000,,2706.807828927392
768,55360000,,2709.4998375680025
769,55440000,,2709.2484844834826
770,55440000,2694.0759383176055,
771,55520000,,2703.112788682599
772,55600000,,2703.2872056450506
773,55680000,,2699.177503919716
774,55760000,,2702.1890748795167
775,55840000,,2700.6919519401754
776,55920000,,2697.698012496984
777,56000000,,2696.9783557109686
778,56080000,,2695.477082392573
779,56160000,,2694.142105731058
780,56160000,2685.127632691388,
781,56240000,,2695.364581602017
782,56320000,,2693.581498356139
783,56400000,,2687.775806106643
784,56480000,,2687.012686331218
785,56560000,,2686.595862709131
786,56640000,,2685.398630190642
787,56720000,,2680.7484953002204
788,56800000,,2680.4144561045664
789,56880000,,2653.50702957102
790,56880000,2670.8289017584116,
791,56960000,,2677.0202355754636
792,57040000,,2676.8944365332595
793,57120000,,2675.306613736573
794,57200000,,2672.977128145187
795,57280000,,2672.7538635736673
796,57360000,,2639.846865434829
797,57440000,,2670.35744191356
798,57520000,,2668.8524548460737
799,57600000,,2667.533817155844
800,57600000,2657.458541853147,
801,57680000,,2666.7463781192646
802,57760000,,2665.170696106737
803,57840000,,2661.764863983376
804,57920000,,2664.5913598244624
805,58000000,,2626.0532293977963
806,58080000,,2627.973908087094
807,58160000,,2625.701391831365
808,58240000,,2656.20688246864
809,58320000,,2624.1071691628927
810,58320000,2644.9582777122805,
811,58400000,,2623.1517897493814
812,58480000,,2617.195473063977
813,58560000,,2616.06895913212
814,58640000,,2648.065734911366
815,58720000,,2647.4922642642064
816,58800000,,2612.399836391254
817,58880000,,2642.5164658396657
818,58960000,,2640.6711896575544
819,59040000,,2510.732093292036
820,59040000,2635.344450988797,
821,59120000,,2607.8702989577832
822,59200000,,2572.988208431133
823,59280000,,2603.9569168838084
824,59360000,,2636.6836291356863
825,59440000,,2640.3608009750656
826,59520000,,2605.4905480551747
827,59600000,,2597.795636520162
828,59680000,,2636.0587230631368
829,59760000,,2631.101332978987
830,59760000,2626.0432606880786,
831,59840000,,2632.365221203849
832,59920000,,2573.9643840114195
833,60000000,,2632.591685157439
834,60080000,,2635.2235215644664
835,60160000,,2597.283602599895
836,60240000,,2597.609516373347
837,60320000,,2629.0521671564748
838,60400000,,2562.737099486523
839,60480000,,2626.4806708753995
840,60480000,2622.1295585209928,
841,60560000,,2627.0346765556606
842,60640000,,2629.1732352024737
843,60720000,,2629.2598907433094
844,60800000,,2595.9589246621817
845,60880000,,2629.2551026784786
846,60960000,,2631.8286940809103
847,61040000,,2624.5561991475383
848,61120000,,2633.8496466865786
849,61200000,,2627.232588828736
850,61200000,2621.811148465261,
851,61280000,,2597.7363428994204
852,61360000,,2631.2052300133637
853,61440000,,2569.0511209612255
854,61520000,,2600.0228235464274
855,61600000,,2632.524078622838
856,61680000,,2631.987600444079
857,61760000,,2635.863078046771
858,61840000,,2632.923632150097
859,61920000,,2636.876974979426
860,61920000,2629.732097590443,
861,62000000,,2633.9565400443953
862,62080000,,2635.820068868194
863,62160000,,2636.2666939810892
864,62240000,,2642.373355797339
865,62320000,,2639.918033586545
866,62400000,,2644.0968790970073
867,62480000,,2640.9700745806676
868,62560000,,2642.6626851410924
869,62640000,,2644.5364751349507
870,62640000,2636.893022802929,
871,62720000,,2646.6482335877786
872,62800000,,2645.685565171778
873,62880000,,2642.8695090396477
874,62960000,,2615.280392948119
875,63040000,,2646.699935109129
876,63120000,,2648.007268226221
877,63200000,,2652.1237883001213
878,63280000,,2649.878053043401
879,63360000,,2652.825546231583
880,63360000,2646.289500993285,
881,63440000,,2653.192597800598
882,63520000,,2651.117646688679
883,63600000,,2619.3374596382264
884,63680000,,2657.4194922063234
885,63760000,,2657.038443902215
886,63840000,,2658.9627004943763
887,63920000,,2657.0048130981404
888,64000000,,2655.162197881841
889,64080000,,2658.214562151047
890,64080000,2650.5175492360295,
891,64160000,,2658.9967880153818
892,64240000,,2657.868546668214
893,64320000,,2657.0326536202433
894,64400000,,2660.0385660432366
895,64480000,,2660.2593931189813
